Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","2","Afghanistan","150","Netherlands","5622","Import Value","116","Potatoes","2018","2018","1000 US$","","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5622","Import Value","116","Potatoes","2015","2015","1000 US$","78962","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5622","Import Value","116","Potatoes","2016","2016","1000 US$","30207","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5622","Import Value","116","Potatoes","2017","2017","1000 US$","26579","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","165","Pakistan","5622","Import Value","116","Potatoes","2018","2018","1000 US$","67892","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","208","Tajikistan","5622","Import Value","116","Potatoes","2016","2016","1000 US$","11","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","208","Tajikistan","5622","Import Value","116","Potatoes","2018","2018","1000 US$","9","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","213","Turkmenistan","5622","Import Value","116","Potatoes","2018","2018","1000 US$","","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","225","United Arab Emirates","5622","Import Value","116","Potatoes","2015","2015","1000 US$","3","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","225","United Arab Emirates","5622","Import Value","116","Potatoes","2016","2016","1000 US$","28","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","225","United Arab Emirates","5622","Import Value","116","Potatoes","2017","2017","1000 US$","43","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","225","United Arab Emirates","5622","Import Value","116","Potatoes","2018","2018","1000 US$","1107","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","57","Belarus","5622","Import Value","116","Potatoes","2019","2019","1000 US$","14","*","Unofficial figure"
"TM","Detailed trade matrix","3","Albania","98","Croatia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","98","Croatia","5622","Import Value","116","Potatoes","2019","2019","1000 US$","89","*","Unofficial figure"
"TM","Detailed trade matrix","3","Albania","54","Denmark","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","54","Denmark","5622","Import Value","116","Potatoes","2019","2019","1000 US$","21","*","Unofficial figure"
"TM","Detailed trade matrix","3","Albania","59","Egypt","5622","Import Value","116","Potatoes","2015","2015","1000 US$","118","","Official data"
"TM","Detailed trade matrix","3","Albania","59","Egypt","5622","Import Value","116","Potatoes","2016","2016","1000 US$","193","","Official data"
"TM","Detailed trade matrix","3","Albania","59","Egypt","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","59","Egypt","5622","Import Value","116","Potatoes","2018","2018","1000 US$","108","","Official data"
"TM","Detailed trade matrix","3","Albania","59","Egypt","5622","Import Value","116","Potatoes","2019","2019","1000 US$","120","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","59","Egypt","5622","Import Value","116","Potatoes","2020","2020","1000 US$","459","","Official data"
"TM","Detailed trade matrix","3","Albania","68","France","5622","Import Value","116","Potatoes","2015","2015","1000 US$","238","","Official data"
"TM","Detailed trade matrix","3","Albania","68","France","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","68","France","5622","Import Value","116","Potatoes","2018","2018","1000 US$","34","","Official data"
"TM","Detailed trade matrix","3","Albania","68","France","5622","Import Value","116","Potatoes","2019","2019","1000 US$","385","*","Unofficial figure"
"TM","Detailed trade matrix","3","Albania","68","France","5622","Import Value","116","Potatoes","2020","2020","1000 US$","211","","Official data"
"TM","Detailed trade matrix","3","Albania","79","Germany","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","79","Germany","5622","Import Value","116","Potatoes","2019","2019","1000 US$","630","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","79","Germany","5622","Import Value","116","Potatoes","2020","2020","1000 US$","455","","Official data"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","116","Potatoes","2015","2015","1000 US$","333","","Official data"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","116","Potatoes","2016","2016","1000 US$","639","","Official data"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","116","Potatoes","2017","2017","1000 US$","602","","Official data"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","116","Potatoes","2018","2018","1000 US$","634","","Official data"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","116","Potatoes","2019","2019","1000 US$","1988","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","116","Potatoes","2020","2020","1000 US$","820","","Official data"
"TM","Detailed trade matrix","3","Albania","97","Hungary","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","116","Potatoes","2015","2015","1000 US$","88","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","116","Potatoes","2018","2018","1000 US$","40","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","116","Potatoes","2019","2019","1000 US$","37","*","Unofficial figure"
"TM","Detailed trade matrix","3","Albania","150","Netherlands","5622","Import Value","116","Potatoes","2015","2015","1000 US$","1404","","Official data"
"TM","Detailed trade matrix","3","Albania","150","Netherlands","5622","Import Value","116","Potatoes","2016","2016","1000 US$","1679","","Official data"
"TM","Detailed trade matrix","3","Albania","150","Netherlands","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1647","","Official data"
"TM","Detailed trade matrix","3","Albania","150","Netherlands","5622","Import Value","116","Potatoes","2018","2018","1000 US$","1016","","Official data"
"TM","Detailed trade matrix","3","Albania","150","Netherlands","5622","Import Value","116","Potatoes","2019","2019","1000 US$","2341","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","150","Netherlands","5622","Import Value","116","Potatoes","2020","2020","1000 US$","1676","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","116","Potatoes","2015","2015","1000 US$","10","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","116","Potatoes","2018","2018","1000 US$","19","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","116","Potatoes","2019","2019","1000 US$","2","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","165","Pakistan","5622","Import Value","116","Potatoes","2019","2019","1000 US$","21","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","116","Potatoes","2015","2015","1000 US$","1861","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","116","Potatoes","2016","2016","1000 US$","2314","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1907","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","116","Potatoes","2018","2018","1000 US$","1760","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","116","Potatoes","2019","2019","1000 US$","297","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","116","Potatoes","2020","2020","1000 US$","94","","Official data"
"TM","Detailed trade matrix","3","Albania","203","Spain","5622","Import Value","116","Potatoes","2019","2019","1000 US$","16","*","Unofficial figure"
"TM","Detailed trade matrix","3","Albania","230","Ukraine","5622","Import Value","116","Potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","4","Algeria","255","Belgium","5622","Import Value","116","Potatoes","2015","2015","1000 US$","511","","Official data"
"TM","Detailed trade matrix","4","Algeria","255","Belgium","5622","Import Value","116","Potatoes","2016","2016","1000 US$","124","","Official data"
"TM","Detailed trade matrix","4","Algeria","255","Belgium","5622","Import Value","116","Potatoes","2017","2017","1000 US$","213","","Official data"
"TM","Detailed trade matrix","4","Algeria","21","Brazil","5622","Import Value","116","Potatoes","2019","2019","1000 US$","0","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","54","Denmark","5622","Import Value","116","Potatoes","2015","2015","1000 US$","10440","","Official data"
"TM","Detailed trade matrix","4","Algeria","54","Denmark","5622","Import Value","116","Potatoes","2016","2016","1000 US$","5838","","Official data"
"TM","Detailed trade matrix","4","Algeria","54","Denmark","5622","Import Value","116","Potatoes","2017","2017","1000 US$","11344","","Official data"
"TM","Detailed trade matrix","4","Algeria","54","Denmark","5622","Import Value","116","Potatoes","2018","2018","1000 US$","6851","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","54","Denmark","5622","Import Value","116","Potatoes","2019","2019","1000 US$","3578","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","116","Potatoes","2015","2015","1000 US$","13995","","Official data"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","116","Potatoes","2016","2016","1000 US$","7646","","Official data"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","116","Potatoes","2017","2017","1000 US$","12722","","Official data"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","116","Potatoes","2018","2018","1000 US$","9190","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","116","Potatoes","2019","2019","1000 US$","5452","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","116","Potatoes","2015","2015","1000 US$","1491","","Official data"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","116","Potatoes","2016","2016","1000 US$","1097","","Official data"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1852","","Official data"
"TM","Detailed trade matrix","4","Algeria","104","Ireland","5622","Import Value","116","Potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","4","Algeria","104","Ireland","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","4","Algeria","106","Italy","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","4","Algeria","256","Luxembourg","5622","Import Value","116","Potatoes","2015","2015","1000 US$","117","","Official data"
"TM","Detailed trade matrix","4","Algeria","256","Luxembourg","5622","Import Value","116","Potatoes","2017","2017","1000 US$","69","","Official data"
"TM","Detailed trade matrix","4","Algeria","150","Netherlands","5622","Import Value","116","Potatoes","2015","2015","1000 US$","65689","","Official data"
"TM","Detailed trade matrix","4","Algeria","150","Netherlands","5622","Import Value","116","Potatoes","2016","2016","1000 US$","37873","","Official data"
"TM","Detailed trade matrix","4","Algeria","150","Netherlands","5622","Import Value","116","Potatoes","2017","2017","1000 US$","65976","","Official data"
"TM","Detailed trade matrix","4","Algeria","150","Netherlands","5622","Import Value","116","Potatoes","2018","2018","1000 US$","71883","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","150","Netherlands","5622","Import Value","116","Potatoes","2019","2019","1000 US$","54245","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","173","Poland","5622","Import Value","116","Potatoes","2016","2016","1000 US$","1","","Official data"
"TM","Detailed trade matrix","4","Algeria","117","Republic of Korea","5622","Import Value","116","Potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","116","Potatoes","2015","2015","1000 US$","717","","Official data"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","116","Potatoes","2016","2016","1000 US$","762","","Official data"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1762","","Official data"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","116","Potatoes","2018","2018","1000 US$","2485","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","116","Potatoes","2019","2019","1000 US$","915","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","116","Potatoes","2015","2015","1000 US$","203","","Official data"
"TM","Detailed trade matrix","4","Algeria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","116","Potatoes","2016","2016","1000 US$","392","","Official data"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","116","Potatoes","2017","2017","1000 US$","292","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","21","Brazil","5622","Import Value","116","Potatoes","2020","2020","1000 US$","5","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","8","Antigua and Barbuda","33","Canada","5622","Import Value","116","Potatoes","2015","2015","1000 US$","4","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","33","Canada","5622","Import Value","116","Potatoes","2016","2016","1000 US$","37","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","33","Canada","5622","Import Value","116","Potatoes","2017","2017","1000 US$","69","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","33","Canada","5622","Import Value","116","Potatoes","2018","2018","1000 US$","16","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","33","Canada","5622","Import Value","116","Potatoes","2019","2019","1000 US$","4","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","40","Chile","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","40","Chile","5622","Import Value","116","Potatoes","2018","2018","1000 US$","2","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","41","China, mainland","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","44","Colombia","5622","Import Value","116","Potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","44","Colombia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","6","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","44","Colombia","5622","Import Value","116","Potatoes","2018","2018","1000 US$","3","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","48","Costa Rica","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","48","Costa Rica","5622","Import Value","116","Potatoes","2019","2019","1000 US$","5","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","55","Dominica","5622","Import Value","116","Potatoes","2016","2016","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","56","Dominican Republic","5622","Import Value","116","Potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","56","Dominican Republic","5622","Import Value","116","Potatoes","2016","2016","1000 US$","5","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","68","France","5622","Import Value","116","Potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","75","Gambia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","91","Guyana","5622","Import Value","116","Potatoes","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","100","India","5622","Import Value","116","Potatoes","2019","2019","1000 US$","5","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","101","Indonesia","5622","Import Value","116","Potatoes","2016","2016","1000 US$","5","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","101","Indonesia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","101","Indonesia","5622","Import Value","116","Potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","106","Italy","5622","Import Value","116","Potatoes","2015","2015","1000 US$","5","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","138","Mexico","5622","Import Value","116","Potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","138","Mexico","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","150","Netherlands","5622","Import Value","116","Potatoes","2015","2015","1000 US$","114","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","150","Netherlands","5622","Import Value","116","Potatoes","2016","2016","1000 US$","118","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","150","Netherlands","5622","Import Value","116","Potatoes","2017","2017","1000 US$","196","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","150","Netherlands","5622","Import Value","116","Potatoes","2018","2018","1000 US$","181","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","150","Netherlands","5622","Import Value","116","Potatoes","2019","2019","1000 US$","184","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","150","Netherlands","5622","Import Value","116","Potatoes","2020","2020","1000 US$","346","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","8","Antigua and Barbuda","166","Panama","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","170","Peru","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","170","Peru","5622","Import Value","116","Potatoes","2019","2019","1000 US$","2","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","189","Saint Lucia","5622","Import Value","116","Potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","191","Saint Vincent and the Grenadines","5622","Import Value","116","Potatoes","2018","2018","1000 US$","3","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","191","Saint Vincent and the Grenadines","5622","Import Value","116","Potatoes","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","220","Trinidad and Tobago","5622","Import Value","116","Potatoes","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","230","Ukraine","5622","Import Value","116","Potatoes","2020","2020","1000 US$","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","8","Antigua and Barbuda","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","116","Potatoes","2019","2019","1000 US$","6","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","116","Potatoes","2015","2015","1000 US$","899","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","116","Potatoes","2016","2016","1000 US$","722","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1080","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","116","Potatoes","2018","2018","1000 US$","1280","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","116","Potatoes","2019","2019","1000 US$","1112","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","116","Potatoes","2020","2020","1000 US$","282","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","116","Potatoes","2017","2017","1000 US$","5813","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","116","Potatoes","2018","2018","1000 US$","1859","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","116","Potatoes","2019","2019","1000 US$","213","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","116","Potatoes","2020","2020","1000 US$","856","","Official data"
"TM","Detailed trade matrix","9","Argentina","33","Canada","5622","Import Value","116","Potatoes","2017","2017","1000 US$","4","","Official data"
"TM","Detailed trade matrix","9","Argentina","33","Canada","5622","Import Value","116","Potatoes","2018","2018","1000 US$","4","","Official data"
"TM","Detailed trade matrix","9","Argentina","33","Canada","5622","Import Value","116","Potatoes","2019","2019","1000 US$","7","","Official data"
"TM","Detailed trade matrix","9","Argentina","40","Chile","5622","Import Value","116","Potatoes","2016","2016","1000 US$","77","","Official data"
"TM","Detailed trade matrix","9","Argentina","40","Chile","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1798","","Official data"
"TM","Detailed trade matrix","9","Argentina","40","Chile","5622","Import Value","116","Potatoes","2018","2018","1000 US$","132","","Official data"
"TM","Detailed trade matrix","9","Argentina","40","Chile","5622","Import Value","116","Potatoes","2019","2019","1000 US$","9","","Official data"
"TM","Detailed trade matrix","9","Argentina","40","Chile","5622","Import Value","116","Potatoes","2020","2020","1000 US$","74","","Official data"
"TM","Detailed trade matrix","9","Argentina","68","France","5622","Import Value","116","Potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","150","Netherlands","5622","Import Value","116","Potatoes","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","9","Argentina","150","Netherlands","5622","Import Value","116","Potatoes","2019","2019","1000 US$","3","","Official data"
"TM","Detailed trade matrix","9","Argentina","150","Netherlands","5622","Import Value","116","Potatoes","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","9","Argentina","170","Peru","5622","Import Value","116","Potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","116","Potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","116","Potatoes","2019","2019","1000 US$","2","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","116","Potatoes","2020","2020","1000 US$","5","","Official data"
"TM","Detailed trade matrix","1","Armenia","10","Australia","5622","Import Value","116","Potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","11","Austria","5622","Import Value","116","Potatoes","2015","2015","1000 US$","43","","Official data"
"TM","Detailed trade matrix","1","Armenia","11","Austria","5622","Import Value","116","Potatoes","2016","2016","1000 US$","","","Official data"
"TM","Detailed trade matrix","1","Armenia","11","Austria","5622","Import Value","116","Potatoes","2017","2017","1000 US$","51","","Official data"
"TM","Detailed trade matrix","1","Armenia","11","Austria","5622","Import Value","116","Potatoes","2018","2018","1000 US$","34","","Official data"
"TM","Detailed trade matrix","1","Armenia","11","Austria","5622","Import Value","116","Potatoes","2019","2019","1000 US$","17","","Official data"
"TM","Detailed trade matrix","1","Armenia","57","Belarus","5622","Import Value","116","Potatoes","2016","2016","1000 US$","","","Official data"
"TM","Detailed trade matrix","1","Armenia","57","Belarus","5622","Import Value","116","Potatoes","2017","2017","1000 US$","3","","Official data"
"TM","Detailed trade matrix","1","Armenia","57","Belarus","5622","Import Value","116","Potatoes","2018","2018","1000 US$","7","","Official data"
"TM","Detailed trade matrix","1","Armenia","57","Belarus","5622","Import Value","116","Potatoes","2019","2019","1000 US$","152","","Official data"
"TM","Detailed trade matrix","1","Armenia","255","Belgium","5622","Import Value","116","Potatoes","2016","2016","1000 US$","","","Official data"
"TM","Detailed trade matrix","1","Armenia","255","Belgium","5622","Import Value","116","Potatoes","2018","2018","1000 US$","12","","Official data"
"TM","Detailed trade matrix","1","Armenia","255","Belgium","5622","Import Value","116","Potatoes","2019","2019","1000 US$","32","","Official data"
"TM","Detailed trade matrix","1","Armenia","255","Belgium","5622","Import Value","116","Potatoes","2020","2020","1000 US$","97","","Official data"
"TM","Detailed trade matrix","1","Armenia","21","Brazil","5622","Import Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","167","Czechia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","16","","Official data"
"TM","Detailed trade matrix","1","Armenia","167","Czechia","5622","Import Value","116","Potatoes","2018","2018","1000 US$","20","","Official data"
"TM","Detailed trade matrix","1","Armenia","167","Czechia","5622","Import Value","116","Potatoes","2019","2019","1000 US$","10","","Official data"
"TM","Detailed trade matrix","1","Armenia","167","Czechia","5622","Import Value","116","Potatoes","2020","2020","1000 US$","13","","Official data"
"TM","Detailed trade matrix","1","Armenia","54","Denmark","5622","Import Value","116","Potatoes","2015","2015","1000 US$","18","","Official data"
