Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","10","Australia","13","Bahrain","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","6","","Official data"
"TM","Detailed trade matrix","10","Australia","13","Bahrain","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","13","Bahrain","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","13","Bahrain","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","4","","Official data"
"TM","Detailed trade matrix","10","Australia","13","Bahrain","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","5","","Official data"
"TM","Detailed trade matrix","10","Australia","26","Brunei Darussalam","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","30","","Official data"
"TM","Detailed trade matrix","10","Australia","26","Brunei Darussalam","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","10","Australia","26","Brunei Darussalam","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","5","","Official data"
"TM","Detailed trade matrix","10","Australia","26","Brunei Darussalam","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","7","","Official data"
"TM","Detailed trade matrix","10","Australia","26","Brunei Darussalam","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","17","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","21","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","137","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","328","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","273","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","414","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","327","","Official data"
"TM","Detailed trade matrix","10","Australia","66","Fiji","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","66","Fiji","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","79","Germany","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","6","","Official data"
"TM","Detailed trade matrix","10","Australia","101","Indonesia","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","138","","Official data"
"TM","Detailed trade matrix","10","Australia","101","Indonesia","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","3","","Official data"
"TM","Detailed trade matrix","10","Australia","101","Indonesia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","54","","Official data"
"TM","Detailed trade matrix","10","Australia","101","Indonesia","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","118","Kuwait","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","118","Kuwait","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","118","Kuwait","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","6","","Official data"
"TM","Detailed trade matrix","10","Australia","118","Kuwait","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","118","Kuwait","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","31","","Official data"
"TM","Detailed trade matrix","10","Australia","118","Kuwait","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","27","","Official data"
"TM","Detailed trade matrix","10","Australia","121","Lebanon","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","121","Lebanon","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","121","Lebanon","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","131","Malaysia","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","42","","Official data"
"TM","Detailed trade matrix","10","Australia","131","Malaysia","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","45","","Official data"
"TM","Detailed trade matrix","10","Australia","131","Malaysia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","61","","Official data"
"TM","Detailed trade matrix","10","Australia","131","Malaysia","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","51","","Official data"
"TM","Detailed trade matrix","10","Australia","131","Malaysia","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","85","","Official data"
"TM","Detailed trade matrix","10","Australia","131","Malaysia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","312","","Official data"
"TM","Detailed trade matrix","10","Australia","148","Nauru","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","12","","Official data"
"TM","Detailed trade matrix","10","Australia","148","Nauru","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","148","Nauru","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","148","Nauru","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","148","Nauru","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","6","","Official data"
"TM","Detailed trade matrix","10","Australia","148","Nauru","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","8","","Official data"
"TM","Detailed trade matrix","10","Australia","150","Netherlands","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","166","","Official data"
"TM","Detailed trade matrix","10","Australia","150","Netherlands","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","100","","Official data"
"TM","Detailed trade matrix","10","Australia","156","New Zealand","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","30","","Official data"
"TM","Detailed trade matrix","10","Australia","156","New Zealand","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","14","","Official data"
"TM","Detailed trade matrix","10","Australia","156","New Zealand","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","87","","Official data"
"TM","Detailed trade matrix","10","Australia","156","New Zealand","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","74","","Official data"
"TM","Detailed trade matrix","10","Australia","221","Oman","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","221","Oman","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","168","Papua New Guinea","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","168","Papua New Guinea","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","12","","Official data"
"TM","Detailed trade matrix","10","Australia","179","Qatar","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","12","","Official data"
"TM","Detailed trade matrix","10","Australia","179","Qatar","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","16","","Official data"
"TM","Detailed trade matrix","10","Australia","179","Qatar","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","23","","Official data"
"TM","Detailed trade matrix","10","Australia","179","Qatar","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","122","","Official data"
"TM","Detailed trade matrix","10","Australia","179","Qatar","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","184","","Official data"
"TM","Detailed trade matrix","10","Australia","179","Qatar","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","246","","Official data"
"TM","Detailed trade matrix","10","Australia","194","Saudi Arabia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","12","","Official data"
"TM","Detailed trade matrix","10","Australia","194","Saudi Arabia","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","5","","Official data"
"TM","Detailed trade matrix","10","Australia","194","Saudi Arabia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","200","Singapore","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","113","","Official data"
"TM","Detailed trade matrix","10","Australia","200","Singapore","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","151","","Official data"
"TM","Detailed trade matrix","10","Australia","200","Singapore","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","591","","Official data"
"TM","Detailed trade matrix","10","Australia","200","Singapore","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","142","","Official data"
"TM","Detailed trade matrix","10","Australia","200","Singapore","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","143","","Official data"
"TM","Detailed trade matrix","10","Australia","200","Singapore","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","453","","Official data"
"TM","Detailed trade matrix","10","Australia","25","Solomon Islands","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","203","Spain","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","26","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","19","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","64","","Official data"
"TM","Detailed trade matrix","10","Australia","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","542","","Official data"
"TM","Detailed trade matrix","10","Australia","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","414","","Official data"
"TM","Detailed trade matrix","10","Australia","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","538","","Official data"
"TM","Detailed trade matrix","10","Australia","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","561","","Official data"
"TM","Detailed trade matrix","10","Australia","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","942","","Official data"
"TM","Detailed trade matrix","10","Australia","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","634","","Official data"
"TM","Detailed trade matrix","10","Australia","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","154","","Official data"
"TM","Detailed trade matrix","10","Australia","237","Viet Nam","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","27","Bulgaria","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","2","","Official data"
"TM","Detailed trade matrix","11","Austria","27","Bulgaria","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","27","Bulgaria","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","2","","Official data"
"TM","Detailed trade matrix","11","Austria","27","Bulgaria","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","27","Bulgaria","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","98","Croatia","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","98","Croatia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","167","Czechia","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","77","","Official data"
"TM","Detailed trade matrix","11","Austria","167","Czechia","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","94","","Official data"
"TM","Detailed trade matrix","11","Austria","167","Czechia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","107","","Official data"
"TM","Detailed trade matrix","11","Austria","167","Czechia","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","139","","Official data"
"TM","Detailed trade matrix","11","Austria","167","Czechia","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","219","","Official data"
"TM","Detailed trade matrix","11","Austria","167","Czechia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","222","","Official data"
"TM","Detailed trade matrix","11","Austria","63","Estonia","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","68","France","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","3","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","29","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","9","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","35","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","21","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","43","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","176","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","25","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","8","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","19","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","6","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","2","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","8","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","6","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","10","","Official data"
"TM","Detailed trade matrix","11","Austria","134","Malta","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","5","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","5","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","4","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","173","Poland","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","173","Poland","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","173","Poland","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","2","","Official data"
"TM","Detailed trade matrix","11","Austria","173","Poland","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","173","Poland","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","88","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","114","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","134","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","108","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","80","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","54","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","92","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","147","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","188","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","258","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","267","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","280","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","210","Sweden","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","210","Sweden","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","211","Switzerland","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","22","","Official data"
"TM","Detailed trade matrix","11","Austria","211","Switzerland","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","24","","Official data"
"TM","Detailed trade matrix","11","Austria","211","Switzerland","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","52","","Official data"
"TM","Detailed trade matrix","11","Austria","211","Switzerland","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","59","","Official data"
"TM","Detailed trade matrix","11","Austria","211","Switzerland","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","74","","Official data"
"TM","Detailed trade matrix","11","Austria","211","Switzerland","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","18","","Official data"
"TM","Detailed trade matrix","11","Austria","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","16","Bangladesh","13","Bahrain","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","121","Lebanon","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","131","Malaysia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","17","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","131","Malaysia","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","4","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","131","Malaysia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","15","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","16","Bangladesh","132","Maldives","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","221","Oman","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","16","Bangladesh","194","Saudi Arabia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","41","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","194","Saudi Arabia","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","19","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","194","Saudi Arabia","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","38","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","16","Bangladesh","194","Saudi Arabia","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","168","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","16","Bangladesh","200","Singapore","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","16","Bangladesh","200","Singapore","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","7","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","216","Thailand","5922","Export Value","122","Sweet potatoes","2020","2020","1000 US$","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","16","Bangladesh","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","21","","Official data"
"TM","Detailed trade matrix","16","Bangladesh","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","*","Unofficial figure"
"TM","Detailed trade matrix","16","Bangladesh","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2019","2019","1000 US$","0","*","Unofficial figure"
"TM","Detailed trade matrix","14","Barbados","27","Bulgaria","5922","Export Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","14","Barbados","91","Guyana","5922","Export Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","14","Barbados","91","Guyana","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","14","Barbados","191","Saint Vincent and the Grenadines","5922","Export Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
