Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","9","Argentina","203","Spain","5922","Export Value","15","Wheat","2016","2016","1000 US$","4600","","Official data"
"TM","Detailed trade matrix","9","Argentina","276","Sudan","5922","Export Value","15","Wheat","2016","2016","1000 US$","14868","","Official data"
"TM","Detailed trade matrix","9","Argentina","276","Sudan","5922","Export Value","15","Wheat","2017","2017","1000 US$","14332","","Official data"
"TM","Detailed trade matrix","9","Argentina","211","Switzerland","5922","Export Value","15","Wheat","2015","2015","1000 US$","80","","Official data"
"TM","Detailed trade matrix","9","Argentina","211","Switzerland","5922","Export Value","15","Wheat","2016","2016","1000 US$","203","","Official data"
"TM","Detailed trade matrix","9","Argentina","211","Switzerland","5922","Export Value","15","Wheat","2017","2017","1000 US$","709","","Official data"
"TM","Detailed trade matrix","9","Argentina","216","Thailand","5922","Export Value","15","Wheat","2016","2016","1000 US$","147364","","Official data"
"TM","Detailed trade matrix","9","Argentina","216","Thailand","5922","Export Value","15","Wheat","2017","2017","1000 US$","105618","","Official data"
"TM","Detailed trade matrix","9","Argentina","216","Thailand","5922","Export Value","15","Wheat","2018","2018","1000 US$","101616","","Official data"
"TM","Detailed trade matrix","9","Argentina","216","Thailand","5922","Export Value","15","Wheat","2019","2019","1000 US$","79878","","Official data"
"TM","Detailed trade matrix","9","Argentina","216","Thailand","5922","Export Value","15","Wheat","2020","2020","1000 US$","104462","","Official data"
"TM","Detailed trade matrix","9","Argentina","222","Tunisia","5922","Export Value","15","Wheat","2016","2016","1000 US$","1925","","Official data"
"TM","Detailed trade matrix","9","Argentina","222","Tunisia","5922","Export Value","15","Wheat","2017","2017","1000 US$","13528","","Official data"
"TM","Detailed trade matrix","9","Argentina","226","Uganda","5922","Export Value","15","Wheat","2015","2015","1000 US$","2160","","Official data"
"TM","Detailed trade matrix","9","Argentina","226","Uganda","5922","Export Value","15","Wheat","2016","2016","1000 US$","9814","","Official data"
"TM","Detailed trade matrix","9","Argentina","226","Uganda","5922","Export Value","15","Wheat","2017","2017","1000 US$","34230","","Official data"
"TM","Detailed trade matrix","9","Argentina","226","Uganda","5922","Export Value","15","Wheat","2018","2018","1000 US$","13853","","Official data"
"TM","Detailed trade matrix","9","Argentina","226","Uganda","5922","Export Value","15","Wheat","2019","2019","1000 US$","43140","","Official data"
"TM","Detailed trade matrix","9","Argentina","226","Uganda","5922","Export Value","15","Wheat","2020","2020","1000 US$","31160","","Official data"
"TM","Detailed trade matrix","9","Argentina","225","United Arab Emirates","5922","Export Value","15","Wheat","2017","2017","1000 US$","17841","","Official data"
"TM","Detailed trade matrix","9","Argentina","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","15","Wheat","2017","2017","1000 US$","120","","Official data"
"TM","Detailed trade matrix","9","Argentina","215","United Republic of Tanzania","5922","Export Value","15","Wheat","2016","2016","1000 US$","8404","","Official data"
"TM","Detailed trade matrix","9","Argentina","215","United Republic of Tanzania","5922","Export Value","15","Wheat","2017","2017","1000 US$","16737","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5922","Export Value","15","Wheat","2015","2015","1000 US$","7819","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5922","Export Value","15","Wheat","2016","2016","1000 US$","20538","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5922","Export Value","15","Wheat","2017","2017","1000 US$","4446","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5922","Export Value","15","Wheat","2019","2019","1000 US$","4865","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5922","Export Value","15","Wheat","2020","2020","1000 US$","3502","","Official data"
"TM","Detailed trade matrix","9","Argentina","234","Uruguay","5922","Export Value","15","Wheat","2015","2015","1000 US$","632","","Official data"
"TM","Detailed trade matrix","9","Argentina","234","Uruguay","5922","Export Value","15","Wheat","2016","2016","1000 US$","54","","Official data"
"TM","Detailed trade matrix","9","Argentina","234","Uruguay","5922","Export Value","15","Wheat","2017","2017","1000 US$","143","","Official data"
"TM","Detailed trade matrix","9","Argentina","234","Uruguay","5922","Export Value","15","Wheat","2018","2018","1000 US$","241","","Official data"
"TM","Detailed trade matrix","9","Argentina","234","Uruguay","5922","Export Value","15","Wheat","2019","2019","1000 US$","258","","Official data"
"TM","Detailed trade matrix","9","Argentina","234","Uruguay","5922","Export Value","15","Wheat","2020","2020","1000 US$","5202","","Official data"
"TM","Detailed trade matrix","9","Argentina","237","Viet Nam","5922","Export Value","15","Wheat","2016","2016","1000 US$","128042","","Official data"
"TM","Detailed trade matrix","9","Argentina","237","Viet Nam","5922","Export Value","15","Wheat","2017","2017","1000 US$","119139","","Official data"
"TM","Detailed trade matrix","9","Argentina","237","Viet Nam","5922","Export Value","15","Wheat","2018","2018","1000 US$","36282","","Official data"
"TM","Detailed trade matrix","9","Argentina","237","Viet Nam","5922","Export Value","15","Wheat","2019","2019","1000 US$","53458","","Official data"
"TM","Detailed trade matrix","9","Argentina","237","Viet Nam","5922","Export Value","15","Wheat","2020","2020","1000 US$","41117","","Official data"
"TM","Detailed trade matrix","1","Armenia","255","Belgium","5922","Export Value","15","Wheat","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","255","Belgium","5922","Export Value","15","Wheat","2020","2020","1000 US$","4","","Official data"
"TM","Detailed trade matrix","1","Armenia","33","Canada","5922","Export Value","15","Wheat","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","1","Armenia","68","France","5922","Export Value","15","Wheat","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","1","Armenia","68","France","5922","Export Value","15","Wheat","2019","2019","1000 US$","4","","Official data"
"TM","Detailed trade matrix","1","Armenia","68","France","5922","Export Value","15","Wheat","2020","2020","1000 US$","9","","Official data"
"TM","Detailed trade matrix","1","Armenia","73","Georgia","5922","Export Value","15","Wheat","2015","2015","1000 US$","139","","Official data"
"TM","Detailed trade matrix","1","Armenia","103","Iraq","5922","Export Value","15","Wheat","2015","2015","1000 US$","55","","Official data"
"TM","Detailed trade matrix","1","Armenia","119","Latvia","5922","Export Value","15","Wheat","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","1","Armenia","121","Lebanon","5922","Export Value","15","Wheat","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","185","Russian Federation","5922","Export Value","15","Wheat","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","1","Armenia","185","Russian Federation","5922","Export Value","15","Wheat","2020","2020","1000 US$","5","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5922","Export Value","15","Wheat","2016","2016","1000 US$","6","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5922","Export Value","15","Wheat","2017","2017","1000 US$","15","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5922","Export Value","15","Wheat","2018","2018","1000 US$","4","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5922","Export Value","15","Wheat","2019","2019","1000 US$","6","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5922","Export Value","15","Wheat","2020","2020","1000 US$","15","","Official data"
"TM","Detailed trade matrix","10","Australia","4","Algeria","5922","Export Value","15","Wheat","2017","2017","1000 US$","9055","","Official data"
"TM","Detailed trade matrix","10","Australia","9","Argentina","5922","Export Value","15","Wheat","2020","2020","1000 US$","2","","Official data"
"TM","Detailed trade matrix","10","Australia","13","Bahrain","5922","Export Value","15","Wheat","2016","2016","1000 US$","17780","","Official data"
"TM","Detailed trade matrix","10","Australia","13","Bahrain","5922","Export Value","15","Wheat","2017","2017","1000 US$","23444","","Official data"
