Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","2","Afghanistan","235","Uzbekistan","5622","Import Value","15","Wheat","2020","2020","1000 US$","2764","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","80","Bosnia and Herzegovina","5622","Import Value","15","Wheat","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","27","Bulgaria","5622","Import Value","15","Wheat","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","27","Bulgaria","5622","Import Value","15","Wheat","2019","2019","1000 US$","22","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","33","Canada","5622","Import Value","15","Wheat","2020","2020","1000 US$","1564","","Official data"
"TM","Detailed trade matrix","3","Albania","98","Croatia","5622","Import Value","15","Wheat","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","98","Croatia","5622","Import Value","15","Wheat","2019","2019","1000 US$","713","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","98","Croatia","5622","Import Value","15","Wheat","2020","2020","1000 US$","158","","Official data"
"TM","Detailed trade matrix","3","Albania","68","France","5622","Import Value","15","Wheat","2019","2019","1000 US$","672","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","79","Germany","5622","Import Value","15","Wheat","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","15","Wheat","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","15","Wheat","2019","2019","1000 US$","210","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","84","Greece","5622","Import Value","15","Wheat","2020","2020","1000 US$","110","","Official data"
"TM","Detailed trade matrix","3","Albania","97","Hungary","5622","Import Value","15","Wheat","2015","2015","1000 US$","1669","","Official data"
"TM","Detailed trade matrix","3","Albania","97","Hungary","5622","Import Value","15","Wheat","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","97","Hungary","5622","Import Value","15","Wheat","2018","2018","1000 US$","21","","Official data"
"TM","Detailed trade matrix","3","Albania","97","Hungary","5622","Import Value","15","Wheat","2019","2019","1000 US$","45","*","Unofficial figure"
"TM","Detailed trade matrix","3","Albania","97","Hungary","5622","Import Value","15","Wheat","2020","2020","1000 US$","712","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","15","Wheat","2015","2015","1000 US$","462","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","15","Wheat","2016","2016","1000 US$","428","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","15","Wheat","2017","2017","1000 US$","315","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","15","Wheat","2018","2018","1000 US$","415","","Official data"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","15","Wheat","2019","2019","1000 US$","1234","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","106","Italy","5622","Import Value","15","Wheat","2020","2020","1000 US$","602","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","15","Wheat","2015","2015","1000 US$","1548","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","15","Wheat","2016","2016","1000 US$","586","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","15","Wheat","2017","2017","1000 US$","862","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","15","Wheat","2018","2018","1000 US$","540","","Official data"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","15","Wheat","2019","2019","1000 US$","489","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","154","North Macedonia","5622","Import Value","15","Wheat","2020","2020","1000 US$","122","","Official data"
"TM","Detailed trade matrix","3","Albania","185","Russian Federation","5622","Import Value","15","Wheat","2015","2015","1000 US$","39604","","Official data"
"TM","Detailed trade matrix","3","Albania","185","Russian Federation","5622","Import Value","15","Wheat","2016","2016","1000 US$","26987","","Official data"
"TM","Detailed trade matrix","3","Albania","185","Russian Federation","5622","Import Value","15","Wheat","2017","2017","1000 US$","25510","","Official data"
"TM","Detailed trade matrix","3","Albania","185","Russian Federation","5622","Import Value","15","Wheat","2018","2018","1000 US$","29943","","Official data"
"TM","Detailed trade matrix","3","Albania","185","Russian Federation","5622","Import Value","15","Wheat","2019","2019","1000 US$","40998","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","185","Russian Federation","5622","Import Value","15","Wheat","2020","2020","1000 US$","37826","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","15","Wheat","2015","2015","1000 US$","12432","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","15","Wheat","2016","2016","1000 US$","15038","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","15","Wheat","2017","2017","1000 US$","12151","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","15","Wheat","2018","2018","1000 US$","16316","","Official data"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","15","Wheat","2019","2019","1000 US$","7509","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","3","Albania","272","Serbia","5622","Import Value","15","Wheat","2020","2020","1000 US$","14409","","Official data"
"TM","Detailed trade matrix","3","Albania","230","Ukraine","5622","Import Value","15","Wheat","2017","2017","1000 US$","","","Official data"
"TM","Detailed trade matrix","3","Albania","230","Ukraine","5622","Import Value","15","Wheat","2020","2020","1000 US$","5656","","Official data"
"TM","Detailed trade matrix","4","Algeria","9","Argentina","5622","Import Value","15","Wheat","2017","2017","1000 US$","316816","","Official data"
"TM","Detailed trade matrix","4","Algeria","9","Argentina","5622","Import Value","15","Wheat","2018","2018","1000 US$","275120","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","9","Argentina","5622","Import Value","15","Wheat","2019","2019","1000 US$","56664","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","10","Australia","5622","Import Value","15","Wheat","2017","2017","1000 US$","10063","","Official data"
"TM","Detailed trade matrix","4","Algeria","21","Brazil","5622","Import Value","15","Wheat","2017","2017","1000 US$","6166","","Official data"
"TM","Detailed trade matrix","4","Algeria","27","Bulgaria","5622","Import Value","15","Wheat","2016","2016","1000 US$","2467","","Official data"
"TM","Detailed trade matrix","4","Algeria","33","Canada","5622","Import Value","15","Wheat","2015","2015","1000 US$","354525","","Official data"
"TM","Detailed trade matrix","4","Algeria","33","Canada","5622","Import Value","15","Wheat","2016","2016","1000 US$","350798","","Official data"
"TM","Detailed trade matrix","4","Algeria","33","Canada","5622","Import Value","15","Wheat","2017","2017","1000 US$","384521","","Official data"
"TM","Detailed trade matrix","4","Algeria","33","Canada","5622","Import Value","15","Wheat","2018","2018","1000 US$","252929","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","33","Canada","5622","Import Value","15","Wheat","2019","2019","1000 US$","293699","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","33","Canada","5622","Import Value","15","Wheat","2020","2020","1000 US$","135363","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","167","Czechia","5622","Import Value","15","Wheat","2015","2015","1000 US$","35164","","Official data"
"TM","Detailed trade matrix","4","Algeria","167","Czechia","5622","Import Value","15","Wheat","2016","2016","1000 US$","18516","","Official data"
"TM","Detailed trade matrix","4","Algeria","167","Czechia","5622","Import Value","15","Wheat","2017","2017","1000 US$","17712","","Official data"
"TM","Detailed trade matrix","4","Algeria","63","Estonia","5622","Import Value","15","Wheat","2015","2015","1000 US$","38485","","Official data"
"TM","Detailed trade matrix","4","Algeria","63","Estonia","5622","Import Value","15","Wheat","2016","2016","1000 US$","5102","","Official data"
"TM","Detailed trade matrix","4","Algeria","63","Estonia","5622","Import Value","15","Wheat","2017","2017","1000 US$","24562","","Official data"
"TM","Detailed trade matrix","4","Algeria","63","Estonia","5622","Import Value","15","Wheat","2019","2019","1000 US$","6528","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","63","Estonia","5622","Import Value","15","Wheat","2020","2020","1000 US$","6885","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","67","Finland","5622","Import Value","15","Wheat","2017","2017","1000 US$","6213","","Official data"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","15","Wheat","2015","2015","1000 US$","990179","","Official data"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","15","Wheat","2016","2016","1000 US$","758369","","Official data"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","15","Wheat","2017","2017","1000 US$","680677","","Official data"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","15","Wheat","2018","2018","1000 US$","1345277","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","15","Wheat","2019","2019","1000 US$","1024961","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","68","France","5622","Import Value","15","Wheat","2020","2020","1000 US$","992546","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","15","Wheat","2015","2015","1000 US$","253985","","Official data"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","15","Wheat","2016","2016","1000 US$","109305","","Official data"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","15","Wheat","2017","2017","1000 US$","22524","","Official data"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","15","Wheat","2018","2018","1000 US$","22528","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","15","Wheat","2019","2019","1000 US$","7962","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","79","Germany","5622","Import Value","15","Wheat","2020","2020","1000 US$","225156","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","100","India","5622","Import Value","15","Wheat","2015","2015","1000 US$","11018","","Official data"
"TM","Detailed trade matrix","4","Algeria","106","Italy","5622","Import Value","15","Wheat","2015","2015","1000 US$","171","","Official data"
"TM","Detailed trade matrix","4","Algeria","106","Italy","5622","Import Value","15","Wheat","2016","2016","1000 US$","76","","Official data"
"TM","Detailed trade matrix","4","Algeria","106","Italy","5622","Import Value","15","Wheat","2017","2017","1000 US$","118","","Official data"
"TM","Detailed trade matrix","4","Algeria","106","Italy","5622","Import Value","15","Wheat","2018","2018","1000 US$","73","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","106","Italy","5622","Import Value","15","Wheat","2020","2020","1000 US$","86","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","108","Kazakhstan","5622","Import Value","15","Wheat","2017","2017","1000 US$","2937","","Official data"
"TM","Detailed trade matrix","4","Algeria","119","Latvia","5622","Import Value","15","Wheat","2015","2015","1000 US$","92085","","Official data"
"TM","Detailed trade matrix","4","Algeria","119","Latvia","5622","Import Value","15","Wheat","2016","2016","1000 US$","51263","","Official data"
"TM","Detailed trade matrix","4","Algeria","119","Latvia","5622","Import Value","15","Wheat","2017","2017","1000 US$","20581","","Official data"
"TM","Detailed trade matrix","4","Algeria","119","Latvia","5622","Import Value","15","Wheat","2019","2019","1000 US$","6695","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","119","Latvia","5622","Import Value","15","Wheat","2020","2020","1000 US$","101892","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","121","Lebanon","5622","Import Value","15","Wheat","2018","2018","1000 US$","0","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","121","Lebanon","5622","Import Value","15","Wheat","2019","2019","1000 US$","2","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","121","Lebanon","5622","Import Value","15","Wheat","2020","2020","1000 US$","3","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","126","Lithuania","5622","Import Value","15","Wheat","2015","2015","1000 US$","48580","","Official data"
"TM","Detailed trade matrix","4","Algeria","126","Lithuania","5622","Import Value","15","Wheat","2016","2016","1000 US$","35832","","Official data"
"TM","Detailed trade matrix","4","Algeria","126","Lithuania","5622","Import Value","15","Wheat","2017","2017","1000 US$","11493","","Official data"
"TM","Detailed trade matrix","4","Algeria","126","Lithuania","5622","Import Value","15","Wheat","2020","2020","1000 US$","99664","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","134","Malta","5622","Import Value","15","Wheat","2015","2015","1000 US$","14","","Official data"
"TM","Detailed trade matrix","4","Algeria","138","Mexico","5622","Import Value","15","Wheat","2015","2015","1000 US$","252279","","Official data"
"TM","Detailed trade matrix","4","Algeria","138","Mexico","5622","Import Value","15","Wheat","2016","2016","1000 US$","154695","","Official data"
"TM","Detailed trade matrix","4","Algeria","138","Mexico","5622","Import Value","15","Wheat","2017","2017","1000 US$","19825","","Official data"
"TM","Detailed trade matrix","4","Algeria","138","Mexico","5622","Import Value","15","Wheat","2018","2018","1000 US$","75871","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","138","Mexico","5622","Import Value","15","Wheat","2019","2019","1000 US$","17502","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","138","Mexico","5622","Import Value","15","Wheat","2020","2020","1000 US$","77817","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","173","Poland","5622","Import Value","15","Wheat","2015","2015","1000 US$","79354","","Official data"
"TM","Detailed trade matrix","4","Algeria","173","Poland","5622","Import Value","15","Wheat","2016","2016","1000 US$","55646","","Official data"
"TM","Detailed trade matrix","4","Algeria","173","Poland","5622","Import Value","15","Wheat","2017","2017","1000 US$","6297","","Official data"
"TM","Detailed trade matrix","4","Algeria","173","Poland","5622","Import Value","15","Wheat","2018","2018","1000 US$","6956","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","173","Poland","5622","Import Value","15","Wheat","2019","2019","1000 US$","15019","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","173","Poland","5622","Import Value","15","Wheat","2020","2020","1000 US$","101611","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","146","Republic of Moldova","5622","Import Value","15","Wheat","2016","2016","1000 US$","1068","","Official data"
"TM","Detailed trade matrix","4","Algeria","183","Romania","5622","Import Value","15","Wheat","2015","2015","1000 US$","7513","","Official data"
"TM","Detailed trade matrix","4","Algeria","185","Russian Federation","5622","Import Value","15","Wheat","2016","2016","1000 US$","12638","","Official data"
"TM","Detailed trade matrix","4","Algeria","185","Russian Federation","5622","Import Value","15","Wheat","2018","2018","1000 US$","5693","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","185","Russian Federation","5622","Import Value","15","Wheat","2019","2019","1000 US$","7","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","15","Wheat","2015","2015","1000 US$","30465","","Official data"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","15","Wheat","2017","2017","1000 US$","530","","Official data"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","15","Wheat","2019","2019","1000 US$","7","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","203","Spain","5622","Import Value","15","Wheat","2020","2020","1000 US$","1928","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","210","Sweden","5622","Import Value","15","Wheat","2015","2015","1000 US$","86542","","Official data"
"TM","Detailed trade matrix","4","Algeria","210","Sweden","5622","Import Value","15","Wheat","2016","2016","1000 US$","68887","","Official data"
"TM","Detailed trade matrix","4","Algeria","210","Sweden","5622","Import Value","15","Wheat","2017","2017","1000 US$","16819","","Official data"
"TM","Detailed trade matrix","4","Algeria","210","Sweden","5622","Import Value","15","Wheat","2019","2019","1000 US$","39247","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","210","Sweden","5622","Import Value","15","Wheat","2020","2020","1000 US$","54606","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","211","Switzerland","5622","Import Value","15","Wheat","2016","2016","1000 US$","4758","","Official data"
"TM","Detailed trade matrix","4","Algeria","230","Ukraine","5622","Import Value","15","Wheat","2015","2015","1000 US$","21276","","Official data"
"TM","Detailed trade matrix","4","Algeria","230","Ukraine","5622","Import Value","15","Wheat","2016","2016","1000 US$","26041","","Official data"
"TM","Detailed trade matrix","4","Algeria","230","Ukraine","5622","Import Value","15","Wheat","2017","2017","1000 US$","16780","","Official data"
"TM","Detailed trade matrix","4","Algeria","230","Ukraine","5622","Import Value","15","Wheat","2018","2018","1000 US$","4088","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","230","Ukraine","5622","Import Value","15","Wheat","2020","2020","1000 US$","1521","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","15","Wheat","2015","2015","1000 US$","17034","","Official data"
"TM","Detailed trade matrix","4","Algeria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","15","Wheat","2016","2016","1000 US$","76154","","Official data"
"TM","Detailed trade matrix","4","Algeria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","15","Wheat","2019","2019","1000 US$","12893","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","15","Wheat","2020","2020","1000 US$","8439","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","15","Wheat","2015","2015","1000 US$","75128","","Official data"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","15","Wheat","2016","2016","1000 US$","58861","","Official data"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","15","Wheat","2017","2017","1000 US$","187400","","Official data"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","15","Wheat","2018","2018","1000 US$","83424","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","15","Wheat","2019","2019","1000 US$","135512","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","4","Algeria","231","United States of America","5622","Import Value","15","Wheat","2020","2020","1000 US$","21414","*","Unofficial figure"
"TM","Detailed trade matrix","4","Algeria","234","Uruguay","5622","Import Value","15","Wheat","2015","2015","1000 US$","6524","","Official data"
"TM","Detailed trade matrix","4","Algeria","234","Uruguay","5622","Import Value","15","Wheat","2017","2017","1000 US$","36668","","Official data"
"TM","Detailed trade matrix","4","Algeria","234","Uruguay","5622","Import Value","15","Wheat","2019","2019","1000 US$","19895","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","8","Antigua and Barbuda","33","Canada","5622","Import Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","212","Syrian Arab Republic","5622","Import Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","15","Wheat","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","15","Wheat","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","15","Wheat","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","15","Wheat","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","15","Wheat","2020","2020","1000 US$","6","*","Unofficial figure"
"TM","Detailed trade matrix","9","Argentina","10","Australia","5622","Import Value","15","Wheat","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","10","Australia","5622","Import Value","15","Wheat","2020","2020","1000 US$","3","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","15","Wheat","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","15","Wheat","2016","2016","1000 US$","3","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","68","France","5622","Import Value","15","Wheat","2015","2015","1000 US$","8","","Official data"
"TM","Detailed trade matrix","9","Argentina","68","France","5622","Import Value","15","Wheat","2016","2016","1000 US$","10","","Official data"
"TM","Detailed trade matrix","9","Argentina","68","France","5622","Import Value","15","Wheat","2017","2017","1000 US$","9","","Official data"
"TM","Detailed trade matrix","9","Argentina","68","France","5622","Import Value","15","Wheat","2018","2018","1000 US$","11","","Official data"
"TM","Detailed trade matrix","9","Argentina","68","France","5622","Import Value","15","Wheat","2019","2019","1000 US$","6","","Official data"
"TM","Detailed trade matrix","9","Argentina","68","France","5622","Import Value","15","Wheat","2020","2020","1000 US$","4","","Official data"
"TM","Detailed trade matrix","9","Argentina","106","Italy","5622","Import Value","15","Wheat","2015","2015","1000 US$","13","","Official data"
"TM","Detailed trade matrix","9","Argentina","106","Italy","5622","Import Value","15","Wheat","2016","2016","1000 US$","5","","Official data"
"TM","Detailed trade matrix","9","Argentina","106","Italy","5622","Import Value","15","Wheat","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","106","Italy","5622","Import Value","15","Wheat","2018","2018","1000 US$","5","","Official data"
"TM","Detailed trade matrix","9","Argentina","106","Italy","5622","Import Value","15","Wheat","2019","2019","1000 US$","18","","Official data"
"TM","Detailed trade matrix","9","Argentina","106","Italy","5622","Import Value","15","Wheat","2020","2020","1000 US$","5","","Official data"
"TM","Detailed trade matrix","9","Argentina","138","Mexico","5622","Import Value","15","Wheat","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","150","Netherlands","5622","Import Value","15","Wheat","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","150","Netherlands","5622","Import Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","169","Paraguay","5622","Import Value","15","Wheat","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","203","Spain","5622","Import Value","15","Wheat","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","9","Argentina","203","Spain","5622","Import Value","15","Wheat","2016","2016","1000 US$","2","","Official data"
"TM","Detailed trade matrix","9","Argentina","203","Spain","5622","Import Value","15","Wheat","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","9","Argentina","203","Spain","5622","Import Value","15","Wheat","2019","2019","1000 US$","7","","Official data"
"TM","Detailed trade matrix","9","Argentina","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","15","Wheat","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","15","Wheat","2015","2015","1000 US$","20","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","15","Wheat","2016","2016","1000 US$","5","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","15","Wheat","2017","2017","1000 US$","7","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","15","Wheat","2018","2018","1000 US$","33","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","15","Wheat","2019","2019","1000 US$","24","","Official data"
