Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","8","Antigua and Barbuda","56","Dominican Republic","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","9","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","91","Guyana","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","3","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","8","Antigua and Barbuda","189","Saint Lucia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","189","Saint Lucia","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","13","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","189","Saint Lucia","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","2","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","191","Saint Vincent and the Grenadines","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","191","Saint Vincent and the Grenadines","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","15","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","191","Saint Vincent and the Grenadines","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","8","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","58","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","29","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","44","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","70","","Official data"
"TM","Detailed trade matrix","8","Antigua and Barbuda","231","United States of America","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","55","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","5424","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","439","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","1112","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","588","","Official data"
"TM","Detailed trade matrix","9","Argentina","21","Brazil","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","960","","Official data"
"TM","Detailed trade matrix","9","Argentina","169","Paraguay","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","85","","Official data"
"TM","Detailed trade matrix","9","Argentina","169","Paraguay","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","9","Argentina","169","Paraguay","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","24","","Official data"
"TM","Detailed trade matrix","9","Argentina","231","United States of America","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","59","Egypt","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","59","Egypt","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","95","Honduras","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","170","Peru","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","203","Spain","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","1","Armenia","231","United States of America","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","255","Belgium","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","18","","Official data"
"TM","Detailed trade matrix","10","Australia","255","Belgium","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","5","","Official data"
"TM","Detailed trade matrix","10","Australia","255","Belgium","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","200","","Official data"
"TM","Detailed trade matrix","10","Australia","255","Belgium","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","5","","Official data"
"TM","Detailed trade matrix","10","Australia","21","Brazil","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","11","","Official data"
"TM","Detailed trade matrix","10","Australia","21","Brazil","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","8","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","3","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","14","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","4","","Official data"
"TM","Detailed trade matrix","10","Australia","96","China, Hong Kong SAR","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","7","","Official data"
"TM","Detailed trade matrix","10","Australia","41","China, mainland","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","428","","Official data"
"TM","Detailed trade matrix","10","Australia","41","China, mainland","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","142","","Official data"
"TM","Detailed trade matrix","10","Australia","41","China, mainland","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","186","","Official data"
"TM","Detailed trade matrix","10","Australia","41","China, mainland","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","362","","Official data"
"TM","Detailed trade matrix","10","Australia","41","China, mainland","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","600","","Official data"
"TM","Detailed trade matrix","10","Australia","41","China, mainland","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","400","","Official data"
"TM","Detailed trade matrix","10","Australia","214","China, Taiwan Province of","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","2","","Official data"
"TM","Detailed trade matrix","10","Australia","214","China, Taiwan Province of","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","13","","Official data"
"TM","Detailed trade matrix","10","Australia","44","Colombia","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","6","","Official data"
"TM","Detailed trade matrix","10","Australia","44","Colombia","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","13","","Official data"
"TM","Detailed trade matrix","10","Australia","44","Colombia","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","10","","Official data"
"TM","Detailed trade matrix","10","Australia","44","Colombia","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","24","","Official data"
"TM","Detailed trade matrix","10","Australia","59","Egypt","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","100","India","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","4","","Official data"
"TM","Detailed trade matrix","10","Australia","100","India","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","10","Australia","100","India","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","11","","Official data"
"TM","Detailed trade matrix","10","Australia","100","India","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","12","","Official data"
"TM","Detailed trade matrix","10","Australia","100","India","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","18","","Official data"
"TM","Detailed trade matrix","10","Australia","150","Netherlands","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","8","","Official data"
"TM","Detailed trade matrix","10","Australia","170","Peru","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","9","","Official data"
"TM","Detailed trade matrix","10","Australia","170","Peru","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","13","","Official data"
"TM","Detailed trade matrix","10","Australia","117","Republic of Korea","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","13","","Official data"
"TM","Detailed trade matrix","10","Australia","117","Republic of Korea","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","48","","Official data"
"TM","Detailed trade matrix","10","Australia","117","Republic of Korea","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","50","","Official data"
"TM","Detailed trade matrix","10","Australia","117","Republic of Korea","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","22","","Official data"
"TM","Detailed trade matrix","10","Australia","117","Republic of Korea","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","29","","Official data"
"TM","Detailed trade matrix","10","Australia","117","Republic of Korea","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","12","","Official data"
"TM","Detailed trade matrix","10","Australia","203","Spain","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","10","","Official data"
"TM","Detailed trade matrix","10","Australia","203","Spain","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","31","","Official data"
"TM","Detailed trade matrix","10","Australia","203","Spain","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","69","","Official data"
"TM","Detailed trade matrix","10","Australia","203","Spain","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","154","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","216","Thailand","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","3","","Official data"
"TM","Detailed trade matrix","10","Australia","219","Tonga","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","1","","Official data"
"TM","Detailed trade matrix","10","Australia","219","Tonga","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","17","","Official data"
"TM","Detailed trade matrix","10","Australia","219","Tonga","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","69","","Official data"
"TM","Detailed trade matrix","10","Australia","219","Tonga","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","126","","Official data"
"TM","Detailed trade matrix","10","Australia","219","Tonga","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","132","","Official data"
"TM","Detailed trade matrix","10","Australia","219","Tonga","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","100","","Official data"
"TM","Detailed trade matrix","10","Australia","231","United States of America","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","91","","Official data"
"TM","Detailed trade matrix","10","Australia","231","United States of America","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","34","","Official data"
"TM","Detailed trade matrix","10","Australia","231","United States of America","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","113","","Official data"
"TM","Detailed trade matrix","10","Australia","231","United States of America","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","80","","Official data"
"TM","Detailed trade matrix","10","Australia","231","United States of America","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","121","","Official data"
"TM","Detailed trade matrix","10","Australia","237","Viet Nam","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","84","","Official data"
"TM","Detailed trade matrix","10","Australia","237","Viet Nam","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","54","","Official data"
"TM","Detailed trade matrix","10","Australia","237","Viet Nam","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","68","","Official data"
"TM","Detailed trade matrix","10","Australia","237","Viet Nam","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","79","","Official data"
"TM","Detailed trade matrix","10","Australia","237","Viet Nam","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","85","","Official data"
"TM","Detailed trade matrix","10","Australia","237","Viet Nam","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","98","","Official data"
"TM","Detailed trade matrix","11","Austria","255","Belgium","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","255","Belgium","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","11","Austria","255","Belgium","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","9","","Official data"
"TM","Detailed trade matrix","11","Austria","255","Belgium","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","13","","Official data"
"TM","Detailed trade matrix","11","Austria","255","Belgium","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","191","","Official data"
"TM","Detailed trade matrix","11","Austria","53","Benin","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","53","Benin","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","32","Cameroon","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","32","Cameroon","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","32","Cameroon","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","41","China, mainland","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","98","Croatia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","50","Cyprus","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","44","","Official data"
"TM","Detailed trade matrix","11","Austria","50","Cyprus","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","157","","Official data"
"TM","Detailed trade matrix","11","Austria","167","Czechia","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","20","","Official data"
"TM","Detailed trade matrix","11","Austria","59","Egypt","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","59","Egypt","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","59","Egypt","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","59","Egypt","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","59","Egypt","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","4","","Official data"
"TM","Detailed trade matrix","11","Austria","68","France","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","167","","Official data"
"TM","Detailed trade matrix","11","Austria","68","France","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","6","","Official data"
"TM","Detailed trade matrix","11","Austria","68","France","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","9","","Official data"
"TM","Detailed trade matrix","11","Austria","68","France","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","4","","Official data"
"TM","Detailed trade matrix","11","Austria","68","France","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","3","","Official data"
"TM","Detailed trade matrix","11","Austria","68","France","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","72","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","927","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","847","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1319","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","1207","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","1655","","Official data"
"TM","Detailed trade matrix","11","Austria","79","Germany","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","1066","","Official data"
"TM","Detailed trade matrix","11","Austria","81","Ghana","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","84","Greece","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","36","","Official data"
"TM","Detailed trade matrix","11","Austria","84","Greece","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","113","","Official data"
"TM","Detailed trade matrix","11","Austria","84","Greece","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","222","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","59","","Official data"
"TM","Detailed trade matrix","11","Austria","97","Hungary","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","13","","Official data"
"TM","Detailed trade matrix","11","Austria","105","Israel","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","11","","Official data"
"TM","Detailed trade matrix","11","Austria","105","Israel","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","46","","Official data"
"TM","Detailed trade matrix","11","Austria","105","Israel","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","10","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","47","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","68","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","58","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","44","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","98","","Official data"
"TM","Detailed trade matrix","11","Austria","106","Italy","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","79","","Official data"
"TM","Detailed trade matrix","11","Austria","126","Lithuania","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","924","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","1632","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2181","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","2101","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","2789","","Official data"
"TM","Detailed trade matrix","11","Austria","150","Netherlands","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","2625","","Official data"
"TM","Detailed trade matrix","11","Austria","159","Nigeria","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","159","Nigeria","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","159","Nigeria","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","159","Nigeria","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","173","Poland","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","6","","Official data"
"TM","Detailed trade matrix","11","Austria","173","Poland","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","174","Portugal","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","24","","Official data"
"TM","Detailed trade matrix","11","Austria","174","Portugal","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","27","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","29","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","10","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","3","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","37","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","13","","Official data"
"TM","Detailed trade matrix","11","Austria","199","Slovakia","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","4","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","20","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","41","","Official data"
"TM","Detailed trade matrix","11","Austria","198","Slovenia","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","43","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","30","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5622","Import Value","122","Sweet potatoes","2016","2016","1000 US$","178","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","452","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","568","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","755","","Official data"
"TM","Detailed trade matrix","11","Austria","203","Spain","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","1384","","Official data"
"TM","Detailed trade matrix","11","Austria","210","Sweden","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","179","","Official data"
"TM","Detailed trade matrix","11","Austria","211","Switzerland","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","223","Türkiye","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","11","Austria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","157","","Official data"
"TM","Detailed trade matrix","11","Austria","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","600","","Official data"
"TM","Detailed trade matrix","11","Austria","231","United States of America","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","11","Austria","231","United States of America","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","26","","Official data"
"TM","Detailed trade matrix","52","Azerbaijan","96","China, Hong Kong SAR","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","52","Azerbaijan","59","Egypt","5622","Import Value","122","Sweet potatoes","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","52","Azerbaijan","59","Egypt","5622","Import Value","122","Sweet potatoes","2019","2019","1000 US$","4","","Official data"
"TM","Detailed trade matrix","52","Azerbaijan","59","Egypt","5622","Import Value","122","Sweet potatoes","2020","2020","1000 US$","2","","Official data"
"TM","Detailed trade matrix","52","Azerbaijan","73","Georgia","5622","Import Value","122","Sweet potatoes","2015","2015","1000 US$","1","R","Estimated data using trading partners database"
